,name_en,name_sa,Nose_CenterShoulders_CenterHips,LeftHip_LeftShoulder_LeftElbow,RightHip_RightShoulder_RightElbow,LeftShoulder_LeftElbow_LeftWrist,RightShoulder_RightElbow_RightWrist,LeftShoulder_CenterShoulders_Nose,RightShoulder_CenterShoulders_Nose,LeftIndex1_LeftWrist_LeftElbow,RightIndex1_RightWrist_RightElbow,LeftShoulder_LeftHip_LeftKnee,RightShoulder_RightHip_RightKnee,LeftHip_LeftKnee_LeftAnkle,RightHip_RightKnee_RightAnkle,LeftKnee_LeftAnkle_LeftFootIndex,RightKnee_RightAnkle_RightFootIndex,LeftElbow_CenterShoulders_RightElbow,LeftKnee_CenterHips_RightKnee
132,Low Lunge,Anjaneyasana,105.76504640286946,32.495432741702054,64.76358081831866,141.93215582998886,153.51074156028216,150.48278042541432,29.517219574585674,149.03236267353356,156.26231914362396,150.82439647501738,70.52046477361884,130.57645409222516,60.61833328663004,125.12081578591315,122.61635782922353,124.30501291898939,166.68674567737938
133,Low Lunge,Anjaneyasana,111.19956769900139,32.5267093950025,105.69687306956615,141.06369226150258,169.38174010611186,148.805743995299,31.194256004700996,156.83773923281373,177.8334539418766,152.3045871993374,65.96049912979518,120.5337426160832,66.0314705680573,117.10628752619697,115.6366737956423,148.48286944307696,163.56994876691962
134,Low Lunge,Anjaneyasana,96.53568374283842,47.688297776657826,131.61019588173139,138.42008855514806,162.95469816815128,157.52811938566,22.471880614339998,151.90453774871557,162.46245666143085,169.48749815973937,72.11859515005453,101.40334253493826,67.28416735139008,122.00490644352173,116.20339151685486,173.82482439501564,142.59308927612688
135,Low Lunge,Anjaneyasana,144.8410653463428,22.755895490658705,45.36018251830974,144.54973247558374,155.0589008692193,84.31608148511468,95.68391851488532,150.4573754570984,114.83598818842404,51.75267192383205,127.15009860166697,65.7854492773393,102.91799422376671,137.87365901188784,131.90733267705738,97.4508628053172,166.08147592492944
136,Low Lunge,Anjaneyasana,152.12484188337888,17.83968913162962,54.041386794655885,149.6393410168163,155.4697763646867,93.17257547201655,86.82742452798347,156.20453331167406,126.10578160410702,59.24472704223225,120.90689491276295,71.84041816194748,104.44738946719178,132.77895219485376,116.583279198152,101.86808846628145,165.69127826852477
137,Low Lunge,Anjaneyasana,155.08132065640976,14.993916861501212,51.59034075041192,148.4423140865343,157.42060941471487,93.44561479264321,86.55438520735677,144.46950836470407,122.46418561272009,53.91209705460045,118.280059236678,63.52156194836605,102.4193867776447,128.19616554636687,112.85619291143807,101.69095418321325,167.01288229294866
138,Low Lunge,Anjaneyasana,153.3785794111667,13.316698219414326,52.194473828072475,146.51239536773127,155.64718013434916,94.11460993813186,85.88539006186815,142.00437271558766,121.44799493939294,56.02528844242181,120.35005241272941,64.47836131179827,106.03804134350747,130.8029180261043,116.40710538086556,103.31679276147267,164.50072703889637
139,Low Lunge,Anjaneyasana,159.54600922675854,15.952567036656301,54.168321151843664,143.20960242377646,151.5705818243694,97.46469510249038,82.53530489750962,147.84617367502935,118.03804558330772,51.631104047421566,119.77706792912306,73.37684688212998,104.52131100352126,129.64836888898537,114.16087595686538,106.72516619046391,168.11626312053727
140,Low Lunge,Anjaneyasana,157.51644700599104,20.889789971686238,54.3832195568189,138.92437295491308,150.49707495199192,100.90768084659857,79.09231915340143,150.02691100529543,116.97883569926769,49.946255269463954,116.87204834043374,70.6625249125427,103.08428881428972,130.51298099221603,115.62605594214969,103.63106563737182,171.67515738495268
141,Low Lunge,Anjaneyasana,158.24286747096352,22.558554021875654,57.97478931087487,140.69687745240162,148.79101815112287,103.56143130221739,76.43856869778261,152.12410434416356,118.93220059109296,50.0340392430741,117.46715176218831,76.84849355370578,104.55130654843498,127.20626043654696,109.02417241370343,104.77059422867023,172.45972345099275
142,Low Lunge,Anjaneyasana,158.87925692553233,28.206454037893486,64.26269010664802,144.78563999535697,149.9803788539003,104.42257370300902,75.57742629699099,152.72337791665282,122.8961194680527,53.82636110015356,119.17721503477817,82.50169882968702,105.47217161025848,121.64069005939973,98.90047755821259,105.65140257293919,171.39831294549037
143,Low Lunge,Anjaneyasana,156.92649467042764,22.169539587997253,56.44486964112463,142.08206711957504,148.77394950437173,98.28258328311283,81.71741671688717,152.94078630748965,120.44240296649079,46.88115883645502,127.58145818821227,69.53579458237014,113.75651740171791,128.5696784586478,122.43379852390373,104.16362055147106,167.7691097206078
144,Low Lunge,Anjaneyasana,157.430131250301,22.648828023508404,57.24462003623436,140.67852495608693,149.25388394559,100.09872223507489,79.90127776492513,153.0232460231644,119.6348949117256,51.53838847680771,122.2038601679057,77.12066984040877,109.90814173033341,127.8537795918544,112.32305828475563,104.04971407691126,168.85842022136117
145,Low Lunge,Anjaneyasana,156.39739581451735,12.417923549348258,57.97971803743273,143.04399841758436,149.8425371506853,97.19493432101764,82.80506567898236,142.0033886971939,121.41284903570421,50.74267943346577,121.79841446938279,78.70771725955575,112.40425712463863,132.84575116003558,117.31211831863968,109.19406683148888,164.30028789999727
146,Low Lunge,Anjaneyasana,154.40568126749065,18.56718823054753,56.91678027781435,139.27787902024718,151.38832177365464,97.47204167582912,82.52795832417088,151.89225662661224,122.79046168572404,43.53262937080943,120.2411012769738,63.524945600553814,116.71465079225132,127.40993080740049,112.3434700361169,105.5370117297467,167.27602414752258
147,Low Lunge,Anjaneyasana,152.85769200748285,12.48998289592216,58.88834331885175,140.62028607108203,150.14933382905193,96.40772529006881,83.5922747099312,144.23082878062607,123.0876991633043,48.45074482480787,118.79007394727532,73.64769213562622,108.67372175109455,132.69888192818237,109.53573852125372,109.80391587675331,167.05233499764452
148,Low Lunge,Anjaneyasana,154.63136020404426,15.239181759584962,56.07051872717624,140.85230713345777,149.79598172533434,98.02846010817895,81.97153989182105,145.3928456321923,120.02427438936971,45.530593029571584,123.55497564615516,67.89828558485142,116.05159113560335,129.6527623346948,112.55432657653462,106.37409618742383,165.6237336697071
149,Low Lunge,Anjaneyasana,157.0278943100673,18.458722189872873,57.56975134491767,136.45034048935074,150.72792878279174,100.09708571741454,79.90291428258546,151.6300162912381,118.0699233552057,47.217268868797916,120.23490392508387,71.13633712361515,105.92243490838578,128.3847569914312,111.42969470660842,106.0983441960526,169.95138421818172
150,Low Lunge,Anjaneyasana,154.45957126579205,17.9593080465758,60.34297662735366,141.06102389746906,148.7300186135732,98.75204408814592,81.24795591185408,148.8437231319511,118.2928883881569,51.43030195898123,120.40931405181587,83.11181744173028,103.28905757338514,133.02445016350083,113.91439580389836,111.60902614727212,170.30944042317964
151,Low Lunge,Anjaneyasana,153.80437895253212,18.542154719341227,60.462336443199916,138.31365592884956,150.11417709715016,97.38847130461622,82.6115286953838,153.49791597861346,116.62939452717482,53.162524969687865,118.26157481023418,84.69775382871272,101.42367836857956,135.30247084861037,113.84227834850711,110.31884432515038,169.3571741130131
152,Low Lunge,Anjaneyasana,158.5956817507275,23.07276284355886,64.97976644947168,138.9908295463937,151.8665233882013,102.89847377464811,77.10152622535189,155.3560644472732,119.64765866973407,55.284670519824786,115.86069314174263,87.14997210084758,101.19099846830743,129.7482274432602,104.20881645396106,110.13543970498392,170.64475352256346
153,Low Lunge,Anjaneyasana,156.82963034157427,33.08048809612988,64.38269388936276,143.09787791959675,152.40596031424795,101.025078189302,78.97492181069802,157.99891942543843,120.22220885273997,55.56470492196655,116.18025450276383,81.72539862163283,99.94936004340599,122.39086379418971,106.68514161795721,104.03766727229079,170.4673316503544
154,Low Lunge,Anjaneyasana,157.31479847818997,24.16671811163112,55.65422388360701,140.04109468729388,149.89996124105258,93.7553286747976,86.24467132520242,156.51218157495785,115.05110694571138,51.81615577607227,120.612162182427,85.03292484703269,104.13012520292476,116.44043772579073,97.19747340566764,104.73898745307804,167.00016450601163
155,Low Lunge,Anjaneyasana,153.09853809507325,26.50870741080232,57.15423632387299,139.696495020563,155.26159905373365,91.51868003560708,88.48131996439294,158.13968936413414,118.95469692463358,46.29222986867433,118.79218343834867,69.50142025086457,104.3513999958409,122.78876315121526,118.75489707226677,102.82043876379737,169.95311532430316
156,Low Lunge,Anjaneyasana,154.54666055067693,26.242717525295223,55.22454060649903,138.10327818966144,151.83946151588697,95.55002812348997,84.44997187651005,156.40363124591934,115.08745729066317,47.773265026599404,116.04054176038272,69.50019783230242,103.36012971508399,123.87988567300286,120.08774766774135,102.70083010077819,170.62257584137484
157,Low Lunge,Anjaneyasana,151.43213755419546,19.47167641681636,59.139245885457434,139.37578666958566,150.99983920915855,92.96479193542436,87.03520806457566,154.06208952793222,115.24865726528228,49.09140264281751,116.8311519756831,75.74967327346299,102.5713617729914,127.53547227780074,116.28253290765375,108.26433681979644,169.82469850885033
158,Low Lunge,Anjaneyasana,151.48064526889922,23.7806321484951,61.08183928840439,140.94450962320084,148.3333087524119,95.4227130530835,84.5772869469165,155.74703823640132,116.42149778221903,50.75042812289474,119.58872193142632,75.10962932877365,106.95026255414928,123.59378228494522,113.06729851828302,108.1417309815832,168.74028773597098
159,Low Lunge,Anjaneyasana,152.8381072346278,33.90773987427442,63.03228463626743,140.78592547411077,152.9223277055297,99.23482707552941,80.7651729244706,159.90964683260773,116.79468736425177,56.18557736056753,108.11180323131168,83.31403437145087,97.1289562383698,124.5004417417003,108.46067673694031,102.94606493282402,173.17067485911483
160,Low Lunge,Anjaneyasana,143.9835979319714,47.63675649638239,73.2310486812059,147.54584322202206,155.4675633791306,103.34412092468673,76.65587907531328,159.3646572758025,129.34450855437706,58.662430189984164,114.57163206869065,80.13274300254751,101.94653120653939,125.39064625578476,105.79904255584044,102.81624132462322,173.1312027204519
161,Low Lunge,Anjaneyasana,139.08196689245221,33.2963809704311,72.33144910631552,132.99605048083393,150.38039479357894,111.59744398743838,68.40255601256162,155.94431960726095,117.98458096698069,48.654142295637854,108.49141893319506,76.15863567888856,89.59938375909975,119.9379249770953,94.80842466214594,109.34612824133967,170.5959736063797
162,Low Lunge,Anjaneyasana,135.5360141889233,115.57363833506207,52.33860335605154,165.22444378114196,168.9806556283281,68.78678015784286,111.21321984215714,86.94046316379699,110.0805779208148,61.18017592554447,122.35302976584816,78.73254874432287,105.33761520821415,127.21870053536065,107.96581484949537,149.05192316640515,169.67167663082975
163,Low Lunge,Anjaneyasana,112.65535073901582,133.64063302078603,50.726840390863515,165.36261531833148,162.31175394930509,31.072600732444336,148.92739926755567,92.81767797805972,113.69810333662537,72.75974184468463,119.36018010517148,94.25364754980514,106.70324016699497,118.00583447955263,103.54855587823305,164.12016648467772,165.3926391792389
164,Low Lunge,Anjaneyasana,97.5141587709453,149.14089128791736,50.30447778803389,165.45649880746333,163.32494122729315,25.249185955131075,154.75081404486892,165.10548340899373,119.90667051611854,87.6246372632425,145.73891845741662,108.94791281843573,113.22834652611115,124.19139391408638,106.72530113032172,166.18858447884955,156.83640572087177
165,Low Lunge,Anjaneyasana,99.48436093766253,120.66238951535762,40.72380953163566,172.1299750099916,167.70190653236736,24.875041803127257,155.12495819687274,150.6540772224191,115.43356885844777,88.66959449821431,156.65739894601347,103.64854523419632,115.24609375024468,131.74360564828396,133.144928329429,154.6144725368202,156.68740160691448
166,Low Lunge,Anjaneyasana,102.09195133455445,81.33358867233322,47.97111788509207,161.52275590689555,166.5554166621647,29.711453054664275,150.28854694533572,134.16768284396593,122.22227838146975,91.26240080808726,136.33274307304012,91.43078387876221,102.03528923068193,117.33715367233974,127.16454595784654,129.2715885565041,164.96430238495427
167,Low Lunge,Anjaneyasana,104.70357486558318,48.50193294962627,43.05106093341894,166.5383344930717,166.53556588278178,32.926081583610674,147.07391841638935,115.0251482470824,122.67478347710848,84.9221853762003,132.48649001190842,86.67321580864329,106.96679295191592,130.55903625567967,128.79891205150392,111.4838642642785,169.7711418991001
168,Low Lunge,Anjaneyasana,111.72945891453033,55.03152021637993,37.58832309856268,170.34588952484867,163.12434588511286,34.324757055170856,145.67524294482914,117.82001294846928,122.23691274363763,85.6214215982884,136.33345758926905,86.19036223046858,106.24522867659951,127.61600221330156,123.93067418002764,116.60042154315522,169.7666087272327
169,Low Lunge,Anjaneyasana,111.75370231715073,57.73923832931785,32.36484002754175,162.56121668283222,167.64742734364236,29.500364490959797,150.49963550904022,118.21443679030706,112.46071807158772,85.40840212292444,143.877777245727,96.56358677840586,112.30195780307997,130.287439840361,118.6432726045935,119.52052016582375,166.37962055073243
170,Low Lunge,Anjaneyasana,113.48800813718503,58.48927729745563,34.85829518602442,167.51519091362732,169.6024319038706,29.170440534153396,150.82955946584661,112.16775981454114,111.62558579704483,79.13825401664704,140.31341312680254,97.92222872257237,107.72154810710855,131.3370036082932,116.93414288416,124.82424735897348,167.87673302577687
171,Low Lunge,Anjaneyasana,113.4505867650604,60.70980708391119,35.63300347100493,163.77806084615816,170.95374009011596,30.264112539225593,149.7358874607744,120.24956820124069,113.43924412144726,78.26668726873469,144.70837963125535,97.269597021985,109.29805548290152,134.8626062562283,119.88529422065291,125.16570530539165,167.61027230463895
172,Low Lunge,Anjaneyasana,103.82726140269142,60.955355269325764,40.0322874935358,168.06347170804432,172.4146069661427,29.885476958336632,150.11452304166338,119.54989908184415,107.88829776673323,94.46027471107024,144.39864554760206,108.78145257184285,106.57167266340656,122.02466647030874,123.0221518604899,127.28625914972801,156.93122943189746
173,Low Lunge,Anjaneyasana,105.41220137294282,69.32792222442642,38.24679248533759,166.86007184788807,172.8014480641795,31.996194037727932,148.00380596227208,121.0049602642017,106.65749795748266,88.03062437005552,144.01429420644277,100.59769452430757,110.00900290738825,128.82689544874145,122.19142444234912,127.00993819381969,163.38367957325508
174,Low Lunge,Anjaneyasana,107.88063590849865,59.92699254590313,38.519871777833735,166.11137526330788,171.20400490005568,31.331424124692333,148.66857587530768,123.54207919144034,106.85624682952364,98.41414323660273,151.56034827409442,118.63616803942286,113.71919847790346,118.70746400955208,116.37935873998777,126.25406299033166,152.2793110781646
175,Low Lunge,Anjaneyasana,102.89614513842785,55.5052018919258,41.50984699789316,161.0790169914782,172.57048789552275,31.397389056188352,148.60261094381164,120.13298247112395,106.98729802653116,106.88649595068998,142.45572801280326,129.0288069466154,105.37308882175995,129.13318450068704,123.20451048199122,124.78142132198863,151.5389733314792
176,Low Lunge,Anjaneyasana,109.6530322918991,59.00198558635618,33.227479938013126,159.8127674478185,171.2891269974237,31.715156078257166,148.28484392174283,121.8565931611886,106.04985712841918,85.71968465129034,137.90626983916454,101.84358073278283,126.00829952545429,124.95089034533152,115.0465648570298,122.01581208081372,153.92974689108613
177,Low Lunge,Anjaneyasana,102.39706424828469,61.84336121543673,42.875628503103286,158.2262645177166,167.58591178662036,29.872665659163435,150.12733434083657,129.66838781256672,107.99900747522486,92.10856377480165,152.3800113787184,112.43169519498124,114.31892567595679,125.28869372720916,118.22247144240266,129.83375344279455,154.02811404611583
178,Low Lunge,Anjaneyasana,104.62887838453277,47.98374334298091,42.06126406012733,160.05413597997338,168.29168426572633,32.27414466277515,147.72585533722486,120.31429281312388,102.9848432715968,91.56172751000035,149.8032557962872,110.01628426146829,119.61091329256631,120.80661920210581,123.79379044097257,122.36830270920866,155.0770966314723
179,Low Lunge,Anjaneyasana,103.73196973530465,48.99573958336206,45.54745211758309,161.9567766529561,168.88743947847635,31.537358231103983,148.46264176889602,128.1724581301146,107.16941327461913,90.33189280042153,144.1529389021471,102.56531210343948,116.08553743461479,116.71957796139081,120.86643574112483,126.23969751239582,156.6087310623825
180,Low Lunge,Anjaneyasana,108.44500814028306,53.88885097804921,38.62142547645511,161.61274242577156,168.05295930688942,31.07573324072659,148.92426675927342,127.91890164205839,103.04437368840536,99.31963317890985,147.5728786825141,119.09928583533421,111.5912744428472,131.1860424064943,132.74309955474277,122.43332774020746,150.95744937268827
181,Low Lunge,Anjaneyasana,104.746725311067,46.04961581297324,41.94728660759298,156.87996899270922,170.18690467766146,33.8256092547993,146.1743907452007,117.70242118425688,109.69417728847473,98.41416287534975,127.96041964475862,111.29727051459905,107.95960235168378,134.78743009364328,131.9757775635993,117.42207153765642,161.3867119610321
182,Low Lunge,Anjaneyasana,103.2581653167002,45.09312873510743,43.56029868615532,161.41399156012886,170.4935922448293,33.74808133883936,146.25191866116063,120.55313538030293,109.69359417059364,97.08773286274945,133.82516688864484,102.61906710744965,114.00295710732338,135.17127430654466,137.12724218884384,119.0882847136494,158.80876836101788
183,Low Lunge,Anjaneyasana,112.6560064794175,55.2203282880258,34.71856304964152,157.94534779342746,168.60940795505343,32.419719796564216,147.5802802034358,120.82314485097308,104.18333956330662,88.66218879406668,146.5881548452973,111.54540989284105,113.84956288270105,140.54625634248933,134.34455754058996,120.07693862812964,160.30106296680847
184,Low Lunge,Anjaneyasana,101.5200019758943,85.46967823677971,48.67697745431856,165.88978886866448,173.14109659052022,27.786407567070736,152.21359243292926,139.64160742157583,121.44458669368035,81.10789665586694,157.4186462240852,98.77498358330367,119.24081373575012,114.67644788503358,114.58283442322714,146.31736226911838,158.80412182581665
185,Low Lunge,Anjaneyasana,104.94112494929715,142.89702582255794,38.192728072604055,168.19668363836757,155.26135897258467,29.690949758017574,150.30905024198242,154.65117577046897,130.26321553403324,69.53362815975777,147.54907235829896,91.20128480835827,120.15541077769389,106.0373962136886,104.60898454924556,166.59569124581762,172.55270102489516
186,Low Lunge,Anjaneyasana,114.37767633930176,134.6721813672776,42.17680495575429,166.77813713988363,172.48096358116896,37.38254396000804,142.61745603999196,125.479154212939,101.469924339215,70.59608793348023,125.47208003832368,84.95589126743877,111.41700094734365,116.43189612100838,110.02038571817182,161.85518934873716,169.0382707570473
187,Low Lunge,Anjaneyasana,157.26217143416446,83.8951650242766,54.944955791751624,154.42796590170815,171.11448497652887,94.29219528677433,85.70780471322568,101.50958916516144,107.96830052330507,86.39866558198109,135.73171744867142,118.95342393424932,130.48103079755006,135.0507103593199,106.9956901711949,136.3890437820282,147.36171157844313
188,Low Lunge,Anjaneyasana,171.65217361604627,22.597682964424706,39.43025754193905,147.91714690450618,157.7606017348034,94.62662131806474,85.37337868193526,150.85159226824197,126.49039277621569,143.83334435662644,64.71930877658967,134.27870594735026,84.03789923213226,129.49760704456895,104.38561069673138,98.89073412503366,150.15733484168453
189,Low Lunge,Anjaneyasana,163.9929906498526,21.910456446391308,41.70524706654852,150.56786917135875,161.50984499793782,98.13453233288718,81.86546766711284,143.5211836337284,119.01440558612737,143.835641355728,66.5551828142179,137.2905924457966,72.82309432135204,130.81464603559775,115.62712048117832,92.09688417124852,153.51025230485806
190,Low Lunge,Anjaneyasana,159.25638236968422,20.720339905172207,41.34764173036897,149.06040078486012,164.15626322963467,90.46634694088665,89.53365305911336,144.1428790377492,119.96990412732637,139.52899114958527,70.56248057196215,142.8266028972842,81.08419810787156,138.37357485063797,118.48586682583579,93.53438306999347,141.84819778876312
191,Low Lunge,Anjaneyasana,167.17330387611378,22.325963738046088,48.4670314746895,148.93089209992462,169.88643091915998,99.28377926149106,80.71622073850894,138.6769254108764,133.62409383371673,144.28755810492942,66.99141253097385,124.56285042792945,74.47574951915198,104.79405513950287,92.75691032533685,95.97106854441031,162.5969380321859
192,Low Lunge,Anjaneyasana,167.08012142258966,21.370220005217174,47.71270483848994,150.89940201904506,169.77652774567068,97.37369436471855,82.62630563528147,139.8657846229434,133.97033946608562,145.47968429490683,62.799286679960645,125.43459134948444,72.18770363947048,112.51542507039363,98.07949025299608,97.41028320672784,162.88123637319305
193,Low Lunge,Anjaneyasana,166.81607848915542,20.765787216000035,49.14259736851099,146.80564077254795,167.73817922330804,99.18168302915917,80.81831697084083,141.09661435346925,134.2363083027385,141.02073751431448,60.70882906085558,121.41488752896046,68.50702870803231,112.58410095455308,97.95814759889468,97.65525976136125,173.04557123369696
194,Low Lunge,Anjaneyasana,145.79298611646843,31.306151611595528,38.336599166144275,137.8702087530185,148.95881147781236,95.54303233085211,84.4569676691479,154.200217021059,131.24067738542493,141.2119547342946,51.96030714971769,123.0103419857416,76.09905296686411,147.97767664283506,138.509132745953,106.23550001306783,152.68973043872364
195,Low Lunge,Anjaneyasana,136.49448522000733,32.050177410550916,51.894598210355284,140.3826764157068,156.96678392292029,99.1914540334899,80.80854596651011,150.1014838544088,136.47373240566768,171.17914581432913,57.50840437077321,107.55181339550651,79.0046729635495,124.17909331814026,130.0771076333417,102.4229269877227,145.64482600244705
196,Low Lunge,Anjaneyasana,97.98203320797654,55.723683115169614,139.79835611048196,137.53071230684682,128.1410992714935,143.02170637310408,36.978293626895926,154.97147940940175,167.47009634208086,132.18158885750265,39.907757545323655,124.09089095873352,85.53734770868314,129.69965018316648,118.29008419491029,152.86711839070352,148.37959896996864
197,Low Lunge,Anjaneyasana,91.63683837381919,38.473504623389466,127.81148248189649,137.66485427627924,145.3355560365552,159.40280568678003,20.59719431321998,161.71959812248159,154.52121924475864,167.92937987099168,88.62250516266896,101.79252498827557,58.15026503952983,91.11961240291325,101.79329771072605,161.57000565230015,138.92454894766712
198,Low Lunge,Anjaneyasana,99.59055360379475,36.371859824624394,143.89036917436272,145.48808168453,151.17931787063117,152.26980918585116,27.730190814148838,167.96763593033577,151.21624930303818,173.06431532513287,91.79714537178504,92.32042047025179,58.12285782890444,77.51825834194447,93.68892723461035,168.35398005766405,138.79193613645842
199,Low Lunge,Anjaneyasana,117.42769273542736,37.223740875061495,121.86090407982863,133.81790904915715,144.66792869901107,149.33710374821868,30.662896251781312,160.39357489903946,168.02051485128007,160.6039577984556,79.73496995671503,123.4711096293402,52.397708544521684,122.87851964233526,118.36121571204076,154.44024442972292,162.87912523023698
200,Low Lunge,Anjaneyasana,94.93242692324645,36.77210638883894,48.492080108182485,133.22823709681091,139.1260645451814,159.28709524155283,20.712904758447177,162.20091601227247,158.6912781572027,163.63605041567558,86.03700336578234,115.13879883801826,48.042573845221504,124.47207180184301,131.51120138417204,111.66031456294671,122.54507164514807
201,Low Lunge,Anjaneyasana,152.13588315530433,132.81693554894196,47.318550515175666,153.63631559938074,173.5880913857127,81.99992005426212,98.0000799457379,139.5927438592948,108.07984018500073,91.08616238017748,111.73459949374093,122.1102031821926,104.20478105654726,93.31930810792066,92.2575430744676,148.33995294647124,158.52477866748353
202,Low Lunge,Anjaneyasana,122.07523203902542,150.18275012476263,35.32038110342353,167.1341286838519,170.60826127383103,33.71285367585544,146.28714632414457,67.23873541455893,105.63502245627976,85.17019703177375,125.03410423725236,113.58542572804491,124.64752286744083,128.61598091149375,125.30024355703065,166.22988374303156,160.75173862043442
203,Low Lunge,Anjaneyasana,99.04237477227836,158.66408364678497,38.910058244086116,166.29616265928394,161.0273670710104,28.063365886035612,151.9366341139644,169.99010407652844,132.36552710728031,86.10893889551127,153.769512403362,114.34398718536949,119.55267488529832,129.16420649890543,109.90371038230417,152.69397658708536,159.17012241827473
204,Low Lunge,Anjaneyasana,97.0693307867032,77.05459090021274,39.009182161513,169.54289989534297,169.88036542928103,27.852863518687393,152.1471364813126,125.19374371977305,112.42524659852232,91.97731910084912,142.6184934234239,91.28824337991661,111.20557998302226,99.91930046914214,102.31677048907736,134.24908375380042,160.02013181921453
205,Low Lunge,Anjaneyasana,94.62227376175079,53.78512340521609,45.42990118588116,167.21474639736496,171.21500898151768,28.38551305489912,151.6144869451009,115.47802543264169,110.3070571523208,90.84904212194276,140.86132645502755,91.80857349435544,112.63816633508361,119.95856755026485,111.83268139675499,127.70482350604898,159.99783206680505
206,Half Splits Pose,Ardha Hanumanasana,101.66691105087712,99.3683869803238,98.40331860782594,105.53814338592937,130.86144535738615,104.04191709272264,75.95808290727736,156.57674996161447,152.5779875167538,102.23061908776936,54.93252619693451,64.34425801029603,145.12919430680537,88.57890196204201,92.69022051937706,127.38154854992689,66.59328253506821
207,Half Splits Pose,Ardha Hanumanasana,87.4866550449592,108.36638082306543,109.83202820313457,106.80805327611667,128.27584495437156,93.9772895809983,86.02271041900171,155.48773483386657,137.83983107537657,96.53206939902833,32.89601199283879,56.263017747651155,130.6642698028104,70.43309648871228,69.8809963457846,129.2051465292979,72.46240887643296
208,Half Splits Pose,Ardha Hanumanasana,98.03835184574572,114.33094471726493,110.25321431600959,134.10723856271156,147.9712813671087,101.58990135889952,78.41009864110049,105.26208425344029,148.2206955512453,103.83209421809744,37.378767697107165,54.37631497011483,125.83777808253924,73.4929656497997,77.8803790478719,137.57975407701593,68.34235496818525
209,Half Splits Pose,Ardha Hanumanasana,121.51057523114183,103.61865442576963,105.58926535948356,101.83774271782262,137.9225208034997,104.55682331900582,75.44317668099418,145.03964018743125,123.36867703226494,99.4109656367809,48.211110117239585,61.41930481863162,138.5995403199209,67.63458661111007,80.44985197998436,129.93836812657383,65.84975815754188
210,Half Splits Pose,Ardha Hanumanasana,121.01251553865258,99.46707655017961,107.43660471631236,110.94180948345611,139.92281504641744,100.5877726793061,79.4122273206939,142.6157618926135,117.92701632591492,100.67072422416223,49.185213352831404,61.01945914149928,134.46971234680402,70.88536703327114,76.45849539596904,126.73777758478907,66.58219890051238
211,Half Splits Pose,Ardha Hanumanasana,117.70458039040227,105.02919291319778,105.10963261542094,107.30165745381089,142.97588151832122,104.04484116232709,75.95515883767293,140.73755040502948,130.73107767034912,102.82912307120823,43.2854611324535,60.87082536079715,135.54634416600516,66.73019510886088,71.14236490683584,129.83687715982245,69.80244288907728
212,Half Splits Pose,Ardha Hanumanasana,98.7384576216163,115.92125132918726,114.259519071612,120.88110221317436,138.00873994600047,97.24027800415969,82.75972199584031,142.91446183536672,132.12311300398397,93.34770842245524,36.02567544259739,62.17752343235486,130.4097481005333,78.70563323640158,77.6438520685075,136.78546808622832,73.09823903504083
213,Half Splits Pose,Ardha Hanumanasana,85.11680819683227,106.08253186978004,109.53598082782437,117.02248958323082,140.75754456673806,94.14838038497044,85.85161961502958,138.2089287900966,122.53662208759559,100.80290422944982,40.26187357802185,63.30505938991011,127.69459247738783,75.04250949189642,80.53238689984435,132.44682965123482,77.17946653402358
214,Half Splits Pose,Ardha Hanumanasana,83.75218279752438,106.29615956530357,107.622752325856,113.14388323775516,138.157422414754,101.53898840800085,78.46101159199917,140.14790735677943,122.81585045470138,100.79561854914074,46.87096392009039,64.71042884335243,132.69183789675256,74.77700549442974,80.27304978370387,132.05622294030726,73.35212480806771
215,Half Splits Pose,Ardha Hanumanasana,85.60579193747235,108.82725801771304,112.02280926412874,103.86275811254175,145.31025918834223,100.5414958088982,79.4585041911018,144.6624329819741,127.99984544006593,100.74634571314176,48.14010567827508,60.582116401581764,126.12889536174222,77.41388276588454,89.31218622040994,135.51597607109306,70.27603865048874
216,Half Splits Pose,Ardha Hanumanasana,81.10613966773354,104.80929074247153,108.34869597874821,106.79040344118982,139.48368135522963,102.94963140636527,77.05036859363473,147.6101571903703,121.07236342391145,99.80875202045985,48.05924313505552,64.1180503549708,126.35493889002045,83.9551403762714,88.51640325564959,131.35797810418455,72.8864554660926
217,Half Splits Pose,Ardha Hanumanasana,81.02019637601035,107.36009741318938,101.58101559150843,112.1972663441356,139.1245751179682,99.27240232423291,80.7275976757671,148.97890257810252,118.7045586649433,101.76417267963073,44.028966584858125,62.365045092104715,129.4143330701154,79.00765863148632,85.78989804952529,129.6401992110684,72.22906611026029
218,Half Splits Pose,Ardha Hanumanasana,83.388977115502,105.24860601473371,109.0892085660857,105.18160633462439,145.5298295629526,96.73112285451307,83.26887714548693,146.04476716700796,125.43861114421738,99.55051519532819,45.29630421515722,58.37216768514556,123.7604963057565,73.571844908653,95.76807529103995,133.2927350648131,72.10949298426863
219,Half Splits Pose,Ardha Hanumanasana,88.18880590035052,107.24742472718931,112.17145026907582,110.21755813610389,142.00261484415898,93.689209907004,86.31079009299602,145.61833662941922,126.1631863790481,98.28642476615232,40.929868707679766,60.54136385629599,128.5053358726103,71.38578413300742,83.60196530549024,133.67551471193053,73.76931613890524
